関ジャニ,,,1,名詞,固有名詞,一般,*,*,*,ジャニヲタ,カンジャニ,カンジャニ
メタルコア,,,1,名詞,固有名詞,一般,*,*,*,メタル,メタルコア,メタルコア
経済学,,,1,名詞,固有名詞,一般,*,*,*,経済,ケイザイガク,ケイザイガク
ポケモンサン,,,1,名詞,固有名詞,一般,*,*,*,ポケモンGO,ポケモンサン,ポケモンサン
同人誌,,,1,名詞,固有名詞,一般,*,*,*,同人,ドウジンシ,ドージンシ
芸能ニュース,,,1,名詞,固有名詞,一般,*,*,*,ニュース,ゲイノウニュース,ゲイノーニュース
睡眠欲,,,1,名詞,固有名詞,一般,*,*,*,睡眠,スイミンヨク,スイミンヨク
管楽器,,,1,名詞,一般,*,*,*,*,楽器,カンガッキ,カンガッキ
打楽器,,,1,名詞,一般,*,*,*,*,楽器,ダガッキ,ダガッキ
身受け,,,1,名詞,一般,*,*,*,*,受け,ミウケ,ミウケ
総受け,,,1,名詞,固有名詞,一般,*,*,*,受け,ソウウケ,ソーウケ
平成ライダー,,,1,名詞,固有名詞,一般,*,*,*,ライダー,ヘイセイライダー,ヘイセイライダー
踊ってみた,,,1,名詞,固有名詞,一般,*,*,*,歌ってみた,オドッテミタ,オドッテミタ
コミュ力,,,1,名詞,固有名詞,一般,*,*,*,コミュ障,コミュリョク,コミュリョク
宝塚歌劇,,,1,名詞,固有名詞,組織,*,*,*,宝塚,タカラヅカカゲキ,タカラズカカゲキ
投資家,,,1,名詞,固有名詞,一般,*,*,*,投資,トウシカ,トーシカ
家庭教師ヒットマンREBORN!,,,1,名詞,固有名詞,一般,*,*,*,REBORN!,カテキョーヒットマンリボーン,カテキョーヒットマンリボーン
ウィズ,,,1,名詞,一般,*,*,*,*,黒ウィズ,ウィズ,ウィズ
黒猫のウィズ,,,1,名詞,固有名詞,一般,*,*,*,黒ウィズ,クロネコノウィズ,クロネコノウィズ
言の葉,,,1,名詞,一般,*,*,*,*,言葉,コトノハ,コトノハ
大相撲,,,1,名詞,一般,*,*,*,*,相撲,オオズモウ,オーズモー
戦隊モノ,,,1,名詞,固有名詞,一般,*,*,*,戦隊,センタイモノ,センタイモノ
戦隊もの,,,1,名詞,固有名詞,一般,*,*,*,戦隊,センタイモノ,センタイモノ
クトゥルフ神話,,,1,名詞,固有名詞,一般,*,*,*,クトゥルフ,クトゥルフシンワ,クトゥルフシンワ
贔屓目,,,1,名詞,一般,*,*,*,*,贔屓,ヒイキメ,ヒイキメ
巨人軍,,,1,名詞,固有名詞,組織,*,*,*,巨人,キョジングン,キョジングン
巨人戦,,,1,名詞,固有名詞,一般,*,*,*,巨人,キョジンセン,キョジンセン
バトミントン,,,1,名詞,一般,*,*,*,*,バドミントン,バトミントン,バトミントン
受験,,,1,名詞,サ変接続,*,*,*,*,受験生,ジュケン,ジュケン
植物園,,,1,名詞,固有名詞,一般,*,*,*,植物,ショクブツエン,ショクブツエン
動植物,,,1,名詞,一般,*,*,*,*,植物,ドウショクブツ,ドーショクブツ
生れ,,,1,名詞,一般,*,*,*,*,生まれ,ウマレ,ウマレ
クラッシック,,,1,名詞,固有名詞,一般,*,*,*,クラシック,クラッシック,クラッシック
文具,,,1,名詞,一般,*,*,*,*,文房具,ブング,ブング
総監督,,,1,名詞,固有名詞,一般,*,*,*,監督,ソウカントク,ソーカントク
任天堂信者,,,1,名詞,固有名詞,一般,*,*,*,任天堂,ニンテンドウシンジャ,ニンテンドーシンジャ
乗物,,,1,名詞,一般,*,*,*,*,乗り物,ノリモノ,ノリモノ
乗り,,,1,名詞,一般,*,*,*,*,乗り物,ノリ,ノリ
ピンク色,,,1,名詞,一般,*,*,*,*,ピンク,ピンクイロ,ピンクイロ
ファンタジー小説,,,1,名詞,固有名詞,一般,*,*,*,ファンタジー,ファンタジーショウセツ,ファンタジーショーセツ
カーオーディオ,,,1,名詞,固有名詞,一般,*,*,*,オーディオ,カーオーディオ,カーオーディオ
オーディオオタク,,,1,名詞,固有名詞,一般,*,*,*,オーディオ,オーディオオタク,オーディオオタク
映像編集,,,1,名詞,固有名詞,一般,*,*,*,映像,エイゾウヘンシュウ,エイゾーヘンシュー
一次創作,,,1,名詞,固有名詞,一般,*,*,*,二次創作,イチジソウサク,イチジソーサク
陸上,,,1,名詞,一般,*,*,*,*,陸上部,リクジョウ,リクジョー
陸上競技,,,1,名詞,固有名詞,一般,*,*,*,陸上部,リクジョウキョウギ,リクジョーキョーギ
女装子,,,1,名詞,固有名詞,一般,*,*,*,女装,ジョソコ,ジョソコ
女装男子,,,1,名詞,固有名詞,一般,*,*,*,女装,ジョソウダンシ,ジョソーダンシ
舞台女優,,,1,名詞,固有名詞,一般,*,*,*,女優,ブタイジョユウ,ブタイジョユー
在宅ビジネス,,,1,名詞,固有名詞,一般,*,*,*,ビジネス,ザイタクビジネス,ザイタクビジネス
阪急電車,,,1,名詞,固有名詞,一般,*,*,*,電車,ハンキュウデンシャ,ハンキューデンシャ
路面電車,,,1,名詞,固有名詞,一般,*,*,*,電車,ロメンデンシャ,ロメンデンシャ
ラグビー部,,,1,名詞,固有名詞,一般,*,*,*,ラグビー,ラグビーブ,ラグビーブ
高校ラグビー,,,1,名詞,固有名詞,一般,*,*,*,ラグビー,コウコウラグビー,コーコーラグビー
子供達,,,1,名詞,固有名詞,一般,*,*,*,子供,コドモタチ,コドモタチ
アナログ人間,,,1,名詞,固有名詞,一般,*,*,*,アナログ,アナログニンゲン,アナログニンゲン
参加者,,,1,名詞,固有名詞,一般,*,*,*,参加,サンカシャ,サンカシャ
好物,,,1,名詞,一般,*,*,*,*,大好物,コウブツ,コーブツ
生物学,,,1,名詞,固有名詞,一般,*,*,*,生き物,セイブツガク,セイブツガク
ぷよぷよクエスト,,,1,名詞,固有名詞,一般,*,*,*,ぷよクエ,プヨプヨクエスト,プヨプヨクエスト
赤ワイン,,,1,名詞,一般,*,*,*,*,ワイン,アカワイン,アカワイン
白ワイン,,,1,名詞,固有名詞,一般,*,*,*,ワイン,シロワイン,シロワイン
美少女戦士セーラームーン,,,1,名詞,固有名詞,一般,*,*,*,セーラームーン,ビショウジョセンシセーラームーン,ビショージョセンシセーラームーン
フリーゲーム,,,1,名詞,固有名詞,一般,*,*,*,フリゲ,フリーゲーム,フリーゲーム
でんぱ,,,1,名詞,サ変接続,*,*,*,*,でんぱ組,デンパ,デンパ
でんぱ組.inc,,,1,名詞,固有名詞,人名,一般,*,*,でんぱ組,デンパグミインク,デンパグミインク
嫁ポケ,,,1,名詞,固有名詞,一般,*,*,*,ポケ,ヨメポケ,ヨメポケ
教育学,,,1,名詞,固有名詞,一般,*,*,*,教育,キョウイクガク,キョーイクガク
ラブライブ,,,1,名詞,固有名詞,人名,一般,*,*,ラブライブ!,ラブライブ,ラブライブ
メンヘラ女子,,,1,名詞,固有名詞,一般,*,*,*,メンヘラ,メンヘラジョシ,メンヘラジョシ
メンヘラちゃん,,,1,名詞,固有名詞,一般,*,*,*,メンヘラ,メンヘラチャン,メンヘラチャン
グレル,,,1,名詞,固有名詞,一般,*,*,*,Dグレ,グレル,グレル
数学科,,,1,名詞,固有名詞,一般,*,*,*,数学,スウガクカ,スーガクカ
脳科学,,,1,名詞,固有名詞,一般,*,*,*,科学,ノウカガク,ノーカガク
役者さん,,,1,名詞,固有名詞,一般,*,*,*,役者,ヤクシャサン,ヤクシャサン
きまぐれ,,,1,名詞,一般,*,*,*,*,気まぐれ,キマグレ,キマグレ
懸賞応募,,,1,名詞,固有名詞,一般,*,*,*,懸賞,ケンショウオウボ,ケンショーオーボ
ディバインゲート,,,1,名詞,固有名詞,一般,*,*,*,ディバゲ,ディバインゲート,ディバインゲート
セラムン,,,1,名詞,固有名詞,一般,*,*,*,セーラームーン,セラムン,セラムン
永遠に,,,1,名詞,固有名詞,一般,*,*,*,永遠,エイエンニ,エイエンニ
収集癖,,,1,名詞,固有名詞,一般,*,*,*,収集,シュウシュウヘキ,シューシューヘキ
収集家,,,1,名詞,固有名詞,一般,*,*,*,収集,シュウシュウカ,シューシューカ
日月,,,1,名詞,一般,*,*,*,*,三日月,ジツゲツ,ジツゲツ
異文化,,,1,名詞,固有名詞,一般,*,*,*,文化,イブンカ,イブンカ
販売店,,,1,名詞,固有名詞,一般,*,*,*,販売,ハンバイテン,ハンバイテン
ラブライバー,,,1,名詞,固有名詞,一般,*,*,*,ラブライブ!,ラブライバー,ラブライバー
空中リプライ,,,1,名詞,固有名詞,一般,*,*,*,空リプ,クウチュウリプライ,クーチューリプライ
俺の妹,,,1,名詞,固有名詞,一般,*,*,*,俺妹,オレノイモウト,オレノイモート
少年漫画,,,1,名詞,固有名詞,一般,*,*,*,少女漫画,ショウネンマンガ,ショーネンマンガ
副代表,,,1,名詞,固有名詞,一般,*,*,*,代表,フクダイヒョウ,フクダイヒョー
アクセサリ,,,1,名詞,一般,*,*,*,*,アクセサリー,アクセサリ,アクセサリ
激推し,,,1,名詞,固有名詞,一般,*,*,*,神推し,ゲキオシ,ゲキオシ
東京都内,,,1,名詞,固有名詞,一般,*,*,*,都内,トウキョウトナイ,トーキョートナイ
多田愛佳,,,1,名詞,固有名詞,一般,*,*,*,志田愛佳,オオタアイカ,オオタアイカ
愛佳,,,1,名詞,固有名詞,人名,名,*,*,志田愛佳,アイカ,アイカ
きんいろモザイク,,,1,名詞,固有名詞,一般,*,*,*,きんモザ,キンイロモザイク,キンイロモザイク
ツンデレ!,,,1,名詞,固有名詞,一般,*,*,*,ヤンデレ,ツンデレ,ツンデレ
擬人,,,1,名詞,一般,*,*,*,*,擬人化,ギジン,ギジン
プロデュース,,,1,名詞,サ変接続,*,*,*,*,プロデューサー,プロデュース,プロデュース
海外旅行,,,1,名詞,固有名詞,一般,*,*,*,海外,カイガイリョコウ,カイガイリョコー
